Candidate_ID,Resume_Text,Skills,Education,Experience_Years,Job_ID,Job_Title,Required_Skills,Job_Fit_Score,Outcome
Candidate_521,"Experienced professional skilled in Project Management, Python, Communication, Agile.","Project Management, Python, Communication, Agile",B.Sc,3,Job_315,Backend Developer,"Java, Agile",0.42,Rejected
Candidate_471,"Experienced professional skilled in Communication, Node.js, Machine Learning, Project Management, Python.","Communication, Node.js, Machine Learning, Project Management, Python",M.Sc,9,Job_165,Backend Developer,"SQL, Node.js",0.66,Shortlisted
Candidate_66,"Experienced professional skilled in SQL, Machine Learning, Communication, Node.js.","SQL, Machine Learning, Communication, Node.js",B.Tech,15,Job_394,Backend Developer,"C++, Deep Learning, Agile",0.4,Rejected
Candidate_948,"Experienced professional skilled in C++, Communication, Leadership, Scrum.","C++, Communication, Leadership, Scrum",M.Sc,2,Job_275,Backend Developer,"Java, Machine Learning, Scrum, Deep Learning",0.23,Rejected
Candidate_526,"Experienced professional skilled in C++, Java, Scrum, Python, Node.js, Leadership.","C++, Java, Scrum, Python, Node.js, Leadership",M.Sc,3,Job_419,Frontend Developer,"SQL, Leadership, Agile",0.32,Rejected
Candidate_774,"Experienced professional skilled in Java, SQL, Agile.","Java, SQL, Agile",M.Tech,15,Job_54,Machine Learning Engineer,"Leadership, Scrum",0.4,Rejected
Candidate_763,"Experienced professional skilled in C++, Scrum, Leadership, Machine Learning, Agile.","C++, Scrum, Leadership, Machine Learning, Agile",MBA,14,Job_147,Data Scientist,"Python, Deep Learning, Machine Learning",0.6,Shortlisted
Candidate_588,"Experienced professional skilled in Python, SQL, Scrum.","Python, SQL, Scrum",B.Sc,9,Job_440,Software Engineer,"Communication, Deep Learning, Python",0.56,Shortlisted
Candidate_177,"Experienced professional skilled in Scrum, Leadership, Deep Learning, Machine Learning, Python.","Scrum, Leadership, Deep Learning, Machine Learning, Python",B.Sc,2,Job_394,Backend Developer,"Node.js, Python",0.38,Rejected
Candidate_303,"Experienced professional skilled in Python, Communication, Machine Learning, Node.js, C++.","Python, Communication, Machine Learning, Node.js, C++",M.Sc,12,Job_311,Machine Learning Engineer,"Machine Learning, Project Management, Java",0.6,Shortlisted
Candidate_262,"Experienced professional skilled in Python, Machine Learning, React, Java.","Python, Machine Learning, React, Java",M.Sc,1,Job_272,Software Engineer,"Python, Machine Learning, Deep Learning, React",0.49,Rejected
Candidate_891,"Experienced professional skilled in Node.js, C++, Leadership, Communication.","Node.js, C++, Leadership, Communication",B.Tech,3,Job_304,Software Engineer,"Python, Java, Agile, Machine Learning",0.12,Rejected
Candidate_743,"Experienced professional skilled in Python, SQL, Project Management, React, C++, Scrum.","Python, SQL, Project Management, React, C++, Scrum",B.Tech,3,Job_84,Frontend Developer,"Deep Learning, C++, Agile, Machine Learning",0.27,Rejected
Candidate_124,"Experienced professional skilled in Scrum, Communication, Deep Learning, SQL.","Scrum, Communication, Deep Learning, SQL",MBA,15,Job_465,Frontend Developer,"Scrum, Communication",1.0,Hired
Candidate_705,"Experienced professional skilled in SQL, Communication, Machine Learning, Node.js, React.","SQL, Communication, Machine Learning, Node.js, React",M.Sc,8,Job_20,Backend Developer,"Python, Leadership, C++, Java",0.32,Rejected
Candidate_746,"Experienced professional skilled in Scrum, SQL, Node.js, Agile.","Scrum, SQL, Node.js, Agile",MBA,12,Job_365,Data Scientist,"React, Leadership, C++",0.4,Rejected
Candidate_768,"Experienced professional skilled in Python, Node.js, Project Management.","Python, Node.js, Project Management",M.Tech,1,Job_35,Machine Learning Engineer,"Agile, Leadership, C++, Scrum",0.04,Rejected
Candidate_408,"Experienced professional skilled in React, Deep Learning, SQL, Python, Project Management.","React, Deep Learning, SQL, Python, Project Management",M.Sc,9,Job_77,Frontend Developer,"Scrum, Communication, Machine Learning",0.36,Rejected
Candidate_147,"Experienced professional skilled in SQL, Java, Python, Node.js, Communication, Machine Learning.","SQL, Java, Python, Node.js, Communication, Machine Learning",B.Sc,8,Job_262,Software Engineer,"Scrum, Project Management, C++, Deep Learning",0.32,Rejected
Candidate_816,"Experienced professional skilled in Communication, Agile, Machine Learning, React, Scrum, Project Management.","Communication, Agile, Machine Learning, React, Scrum, Project Management",M.Tech,14,Job_314,Software Engineer,"React, Python, Communication, Deep Learning",0.7,Shortlisted
Candidate_472,"Experienced professional skilled in Python, Project Management, Scrum, React, SQL, Java.","Python, Project Management, Scrum, React, SQL, Java",M.Sc,5,Job_268,Backend Developer,"SQL, Node.js, Agile",0.4,Rejected
Candidate_341,"Experienced professional skilled in C++, Project Management, SQL.","C++, Project Management, SQL",B.Sc,12,Job_160,Backend Developer,"Python, Machine Learning",0.4,Rejected
Candidate_787,"Experienced professional skilled in Project Management, SQL, Agile, Communication, Deep Learning.","Project Management, SQL, Agile, Communication, Deep Learning",MBA,14,Job_403,Data Scientist,"Machine Learning, Java, Node.js, Python",0.4,Rejected
Candidate_761,"Experienced professional skilled in Java, Deep Learning, Node.js, Scrum.","Java, Deep Learning, Node.js, Scrum",M.Sc,4,Job_12,Project Manager,"Scrum, Communication, C++, Machine Learning",0.31,Rejected
Candidate_139,"Experienced professional skilled in Scrum, React, Python, Deep Learning, C++, Leadership.","Scrum, React, Python, Deep Learning, C++, Leadership",B.Sc,11,Job_235,Project Manager,"Node.js, Java",0.4,Rejected
Candidate_958,"Experienced professional skilled in Python, Leadership, SQL, React, Scrum.","Python, Leadership, SQL, React, Scrum",B.Tech,13,Job_344,Machine Learning Engineer,"Agile, React, Leadership",0.8,Hired
Candidate_828,"Experienced professional skilled in Deep Learning, Python, Node.js, React, Leadership, Machine Learning.","Deep Learning, Python, Node.js, React, Leadership, Machine Learning",B.Tech,11,Job_319,Frontend Developer,"Scrum, Machine Learning",0.7,Shortlisted
Candidate_133,"Experienced professional skilled in Machine Learning, Agile, Communication.","Machine Learning, Agile, Communication",B.Sc,15,Job_103,Frontend Developer,"Scrum, Python, Communication, Leadership",0.55,Shortlisted
Candidate_678,"Experienced professional skilled in Machine Learning, Scrum, Node.js, Java, Communication, Leadership.","Machine Learning, Scrum, Node.js, Java, Communication, Leadership",B.Sc,8,Job_279,Data Scientist,"Machine Learning, Scrum",0.92,Hired
Candidate_407,"Experienced professional skilled in Deep Learning, C++, React, Scrum, Leadership.","Deep Learning, C++, React, Scrum, Leadership",B.Sc,10,Job_380,Machine Learning Engineer,"C++, Agile",0.7,Shortlisted
Candidate_156,"Experienced professional skilled in React, Scrum, Node.js, Agile, SQL, Leadership.","React, Scrum, Node.js, Agile, SQL, Leadership",MBA,10,Job_61,Data Scientist,"Deep Learning, Agile",0.7,Shortlisted
Candidate_635,"Experienced professional skilled in C++, Scrum, React, Communication, Python, Java.","C++, Scrum, React, Communication, Python, Java",M.Tech,5,Job_151,Software Engineer,"Machine Learning, SQL, React, Node.js",0.35,Rejected
Candidate_109,"Experienced professional skilled in Deep Learning, C++, Node.js, Project Management, Python.","Deep Learning, C++, Node.js, Project Management, Python",B.Sc,9,Job_298,Backend Developer,"React, Deep Learning",0.66,Shortlisted
Candidate_899,"Experienced professional skilled in Project Management, Python, Communication, Machine Learning.","Project Management, Python, Communication, Machine Learning",MBA,13,Job_76,Backend Developer,"SQL, Communication, React, Java",0.55,Shortlisted
Candidate_91,"Experienced professional skilled in Node.js, Machine Learning, Java, React, Leadership, Scrum.","Node.js, Machine Learning, Java, React, Leadership, Scrum",M.Sc,2,Job_479,Software Engineer,"Project Management, C++, Leadership",0.28,Rejected
Candidate_704,"Experienced professional skilled in Project Management, Leadership, Node.js, Agile, Java, C++.","Project Management, Leadership, Node.js, Agile, Java, C++",B.Sc,13,Job_170,Project Manager,"React, Project Management",0.7,Shortlisted
Candidate_616,"Experienced professional skilled in Machine Learning, Project Management, C++, Communication.","Machine Learning, Project Management, C++, Communication",B.Tech,7,Job_91,Backend Developer,"Leadership, React",0.28,Rejected
Candidate_27,"Experienced professional skilled in Agile, SQL, Machine Learning, Deep Learning, Project Management, Java.","Agile, SQL, Machine Learning, Deep Learning, Project Management, Java",M.Sc,14,Job_276,Machine Learning Engineer,"Machine Learning, React, Scrum, Java, Agile",0.76,Hired
Candidate_273,"Experienced professional skilled in Machine Learning, C++, React, Deep Learning, Communication.","Machine Learning, C++, React, Deep Learning, Communication",M.Tech,2,Job_285,Data Scientist,"Python, Communication, SQL, Deep Learning, Project Management",0.32,Rejected
Candidate_667,"Experienced professional skilled in Java, Deep Learning, React, Communication.","Java, Deep Learning, React, Communication",M.Sc,6,Job_60,Machine Learning Engineer,"React, Node.js, Java, Leadership",0.54,Shortlisted
Candidate_45,"Experienced professional skilled in Leadership, Agile, Machine Learning, Java.","Leadership, Agile, Machine Learning, Java",MBA,10,Job_201,Software Engineer,"Agile, SQL",0.7,Shortlisted
Candidate_370,"Experienced professional skilled in Scrum, React, Python.","Scrum, React, Python",MBA,8,Job_179,Data Scientist,"Project Management, Leadership",0.32,Rejected
Candidate_589,"Experienced professional skilled in Deep Learning, SQL, Scrum, Leadership, Java.","Deep Learning, SQL, Scrum, Leadership, Java",B.Sc,6,Job_49,Software Engineer,"Communication, Machine Learning, React, Python",0.24,Rejected
Candidate_732,"Experienced professional skilled in Node.js, Project Management, SQL, Leadership.","Node.js, Project Management, SQL, Leadership",M.Tech,5,Job_117,Machine Learning Engineer,"Deep Learning, React, Project Management, SQL",0.5,Shortlisted
Candidate_235,"Experienced professional skilled in Machine Learning, Deep Learning, Java.","Machine Learning, Deep Learning, Java",B.Tech,15,Job_451,Software Engineer,"Agile, Java",0.7,Shortlisted
Candidate_225,"Experienced professional skilled in Leadership, Project Management, Java, Deep Learning, Agile, Scrum.","Leadership, Project Management, Java, Deep Learning, Agile, Scrum",MBA,4,Job_27,Machine Learning Engineer,"SQL, Machine Learning, Communication, Node.js",0.16,Rejected
Candidate_991,"Experienced professional skilled in Python, SQL, C++, Java, React, Node.js.","Python, SQL, C++, Java, React, Node.js",M.Tech,8,Job_378,Machine Learning Engineer,"React, Deep Learning, Agile",0.52,Shortlisted
Candidate_156,"Experienced professional skilled in Leadership, Communication, Project Management, Node.js, Agile.","Leadership, Communication, Project Management, Node.js, Agile",M.Tech,5,Job_204,Software Engineer,"Project Management, Deep Learning, C++",0.4,Rejected
Candidate_598,"Experienced professional skilled in Python, Node.js, React, C++.","Python, Node.js, React, C++",M.Tech,8,Job_246,Backend Developer,"React, SQL, Agile",0.52,Shortlisted
Candidate_430,"Experienced professional skilled in Communication, React, Machine Learning, Java, Agile, Python.","Communication, React, Machine Learning, Java, Agile, Python",M.Sc,6,Job_445,Frontend Developer,"Node.js, Deep Learning, C++",0.24,Rejected
Candidate_670,"Experienced professional skilled in Java, SQL, Leadership.","Java, SQL, Leadership",B.Sc,15,Job_216,Data Scientist,"Communication, Leadership, Machine Learning, Agile, Node.js",0.52,Shortlisted
Candidate_329,"Experienced professional skilled in Machine Learning, React, Project Management, Leadership, SQL.","Machine Learning, React, Project Management, Leadership, SQL",M.Sc,14,Job_162,Software Engineer,"Node.js, React, Python",0.6,Shortlisted
Candidate_292,"Experienced professional skilled in Scrum, Communication, Node.js, Deep Learning, SQL, Python.","Scrum, Communication, Node.js, Deep Learning, SQL, Python",B.Tech,4,Job_35,Machine Learning Engineer,"Scrum, Leadership, Deep Learning, Machine Learning, Communication",0.52,Shortlisted
Candidate_8,"Experienced professional skilled in Node.js, React, Java.","Node.js, React, Java",B.Sc,5,Job_160,Software Engineer,"Leadership, Project Management",0.2,Rejected
Candidate_390,"Experienced professional skilled in Python, Node.js, Agile.","Python, Node.js, Agile",M.Sc,5,Job_326,Machine Learning Engineer,"React, Deep Learning",0.2,Rejected
Candidate_484,"Experienced professional skilled in Agile, Machine Learning, Scrum, React, Project Management, SQL.","Agile, Machine Learning, Scrum, React, Project Management, SQL",MBA,13,Job_48,Data Scientist,"C++, Python, Scrum, Agile, Node.js",0.64,Shortlisted
Candidate_781,"Experienced professional skilled in Scrum, SQL, Java, C++.","Scrum, SQL, Java, C++",MBA,9,Job_230,Machine Learning Engineer,"React, Deep Learning, Leadership, SQL, C++",0.6,Shortlisted
Candidate_334,"Experienced professional skilled in Leadership, Communication, Machine Learning, C++, Agile, SQL.","Leadership, Communication, Machine Learning, C++, Agile, SQL",M.Tech,3,Job_152,Data Scientist,"Project Management, Python",0.12,Rejected
Candidate_374,"Experienced professional skilled in React, C++, Agile, Project Management.","React, C++, Agile, Project Management",MBA,1,Job_75,Machine Learning Engineer,"Project Management, Deep Learning, Python, Machine Learning, Scrum",0.16,Rejected
Candidate_694,"Experienced professional skilled in Leadership, React, SQL, Node.js.","Leadership, React, SQL, Node.js",M.Sc,11,Job_234,Machine Learning Engineer,"Communication, Machine Learning, Leadership, React",0.7,Shortlisted
Candidate_836,"Experienced professional skilled in Node.js, Java, Agile.","Node.js, Java, Agile",M.Tech,13,Job_71,Project Manager,"SQL, Deep Learning",0.4,Rejected
Candidate_168,"Experienced professional skilled in SQL, Agile, Leadership, C++, React, Node.js.","SQL, Agile, Leadership, C++, React, Node.js",M.Tech,14,Job_20,Machine Learning Engineer,"Leadership, C++, Project Management",0.8,Hired
Candidate_709,"Experienced professional skilled in Scrum, C++, Python, Communication, React, Leadership.","Scrum, C++, Python, Communication, React, Leadership",M.Sc,12,Job_410,Data Scientist,"Machine Learning, React, Communication, Agile",0.7,Shortlisted
